Unnamed: 0,time,event_type,side,is_goal,location,bodypart
721440,60,3,1,0,,
721442,60,1,2,0,3.0,3.0
721503,24,3,2,0,,
721504,25,1,2,0,3.0,3.0
721541,54,2,2,0,,
721542,54,1,2,0,10.0,3.0
721551,65,2,2,0,,
721552,65,1,2,0,12.0,3.0
721687,70,3,2,0,,
721688,72,1,2,0,9.0,3.0
721702,83,2,1,0,,
721704,85,1,1,0,3.0,3.0
721712,87,3,2,0,,
721717,90,1,1,0,3.0,3.0
721731,23,3,2,0,,
721733,25,1,1,0,3.0,3.0
721806,75,1,1,0,11.0,1.0
721807,77,1,1,0,3.0,3.0
721820,90,3,2,0,,
721822,90,1,1,1,3.0,3.0
721886,49,2,2,0,,
721887,49,1,2,0,3.0,3.0
722004,45,2,1,0,,
722005,47,1,1,0,3.0,3.0
722077,22,3,1,0,,
722079,22,1,2,0,3.0,3.0
722087,28,3,1,0,,
722089,30,1,1,1,3.0,3.0
722094,37,2,1,0,,
722095,37,1,1,0,3.0,3.0
722104,43,2,1,0,,
722105,43,1,1,1,10.0,3.0
722117,59,3,1,0,,
722119,59,1,2,0,3.0,3.0
722129,68,2,1,0,,
722130,69,1,1,0,3.0,3.0
722144,83,2,2,0,,
722145,83,1,2,0,3.0,3.0
722199,35,2,2,0,,
722200,36,1,2,0,12.0,3.0
722219,53,3,2,0,,
722220,54,1,1,0,3.0,3.0
722393,45,3,2,0,,
722395,47,1,2,0,3.0,3.0
722406,58,2,1,0,,
722407,59,1,1,1,3.0,3.0
722410,60,9,1,0,,
722411,61,1,1,0,3.0,3.0
722440,76,2,2,0,,
722441,76,1,2,0,3.0,3.0
722442,77,1,2,0,8.0,3.0
722504,41,2,2,0,,
722505,42,1,2,0,3.0,3.0
722515,58,2,2,0,,
722516,58,1,2,0,12.0,3.0
722518,60,1,2,0,11.0,1.0
722519,61,1,2,1,3.0,3.0
722528,70,2,1,0,,
722529,70,1,1,0,3.0,3.0
722596,58,3,1,0,,
722599,59,1,2,0,3.0,3.0
722611,67,1,2,0,15.0,1.0
722612,69,1,2,1,3.0,3.0
722621,76,2,1,0,,
722622,76,1,2,0,3.0,3.0
722659,28,1,2,0,15.0,1.0
722660,29,1,1,1,3.0,3.0
722665,42,9,2,0,,
722666,45,1,2,0,10.0,3.0
722734,20,3,2,0,,
722735,21,1,1,0,3.0,3.0
722782,78,3,2,0,,
722783,78,1,1,0,3.0,3.0
722787,81,2,1,0,,
722789,86,1,2,0,3.0,3.0
722857,61,2,1,0,,
722858,61,1,1,0,13.0,3.0
722877,79,9,1,0,,
722878,81,1,1,0,3.0,3.0
722889,89,2,1,0,,
722890,89,1,1,0,3.0,3.0
722927,34,3,1,0,,
722929,35,1,2,0,15.0,3.0
722931,38,2,1,0,,
722932,38,1,1,0,3.0,3.0
722933,38,2,2,0,,
722934,39,1,2,0,3.0,3.0
722950,58,1,1,0,15.0,2.0
722951,61,1,2,0,3.0,3.0
722955,65,2,2,0,,
722956,66,1,2,0,13.0,3.0
722961,73,1,1,1,8.0,1.0
722963,76,1,2,0,3.0,3.0
722988,90,1,2,0,15.0,1.0
722989,90,1,2,0,3.0,3.0
723018,33,2,1,0,,
723019,34,1,1,0,3.0,3.0
723028,42,2,1,0,,
723029,43,1,1,0,3.0,3.0
723031,44,3,2,0,,
723032,45,1,1,1,13.0,3.0
723053,62,3,1,0,,
723056,64,1,2,0,3.0,3.0
723085,79,2,2,0,,
723087,80,1,2,0,3.0,3.0
723090,81,9,2,0,,
723091,82,1,2,0,3.0,3.0
723113,11,1,1,0,9.0,2.0
723114,12,1,2,0,3.0,3.0
723131,30,2,2,0,,
723133,31,1,2,0,10.0,3.0
723149,48,2,1,0,,
723150,49,1,1,0,3.0,3.0
723161,61,2,1,0,,
723162,61,1,1,0,3.0,3.0
723287,85,1,2,0,15.0,2.0
723288,87,1,2,0,11.0,3.0
723319,26,1,1,0,15.0,2.0
723320,27,1,2,0,3.0,3.0
723358,52,2,2,0,,
723360,53,1,2,0,13.0,3.0
723422,40,3,2,0,,
723424,41,1,1,0,3.0,3.0
723425,42,3,2,0,,
723428,43,1,1,1,10.0,3.0
723433,49,3,1,0,,
723435,51,1,2,0,3.0,3.0
723485,90,2,2,0,,
723486,90,1,2,0,3.0,3.0
723490,3,3,2,0,,
723491,4,1,1,0,3.0,3.0
723494,8,2,1,0,,
723495,8,1,1,0,3.0,3.0
723529,35,2,2,0,,
723530,36,1,2,1,13.0,3.0
723537,41,3,1,0,,
723539,42,1,1,0,3.0,3.0
723540,43,1,1,0,9.0,2.0
723542,44,1,1,0,3.0,3.0
723570,75,2,2,0,,
723571,76,1,2,0,3.0,3.0
723716,38,3,1,0,,
723718,39,1,2,0,10.0,3.0
723733,49,1,2,0,3.0,1.0
723734,50,1,1,0,12.0,3.0
723793,90,2,2,0,,
723794,90,1,2,0,3.0,3.0
723961,58,3,1,0,,
723963,59,1,2,0,12.0,3.0
724000,90,2,1,0,,
724001,90,1,1,0,3.0,3.0
724013,11,3,1,0,,
724014,12,1,2,1,3.0,3.0
724020,20,2,1,0,,
724021,21,1,1,1,13.0,3.0
724043,37,2,1,0,,
724044,38,1,1,0,3.0,3.0
724055,51,3,2,0,,
724058,53,1,1,0,3.0,3.0
724069,64,3,2,0,,
724071,64,1,1,0,3.0,3.0
724082,70,3,1,0,,
724084,71,1,2,0,3.0,3.0
724085,71,3,2,0,,
724089,73,1,1,0,3.0,3.0
724100,83,2,1,0,,
724101,84,1,1,1,13.0,3.0
724185,62,2,2,0,,
724186,63,1,2,0,3.0,3.0
724196,71,2,2,0,,
724197,71,1,2,0,3.0,3.0
724200,73,1,1,0,3.0,1.0
724202,74,1,2,0,3.0,3.0
724214,81,3,1,0,,
724215,82,1,2,0,10.0,3.0
724234,3,2,1,0,,
724235,4,1,1,0,3.0,3.0
724236,6,1,1,0,3.0,3.0
724238,13,1,2,0,3.0,2.0
724239,14,1,1,0,3.0,3.0
724261,43,3,2,0,,
724263,44,1,1,1,3.0,3.0
724264,45,3,1,0,,
724266,45,1,2,0,3.0,3.0
724270,51,2,1,0,,
724271,52,1,1,0,3.0,3.0
724290,62,1,1,0,9.0,1.0
724292,66,1,1,0,3.0,3.0
724304,74,2,1,0,,
724305,74,1,1,0,3.0,3.0
724356,45,2,1,0,,
724357,46,1,1,0,3.0,3.0
724372,60,2,2,0,,
724373,60,1,2,0,3.0,3.0
724427,18,2,1,0,,
724428,18,1,1,0,3.0,3.0
724490,71,3,2,0,,
724491,74,1,1,0,3.0,3.0
724505,81,1,1,0,15.0,1.0
724506,82,1,1,1,13.0,3.0
724528,25,1,1,0,16.0,2.0
724529,30,1,1,0,3.0,3.0
724551,52,3,1,0,,
724553,53,1,2,0,3.0,3.0
724570,63,3,1,0,,
724572,64,1,2,0,3.0,3.0
724573,64,2,2,0,,
724574,65,1,2,0,3.0,3.0
724580,68,2,1,0,,
724581,68,1,1,0,3.0,3.0
724586,76,1,1,0,15.0,2.0
724588,77,1,2,0,11.0,3.0
724591,78,2,1,0,,
724593,79,1,1,0,3.0,3.0
724626,11,2,1,0,,
724627,12,1,1,0,3.0,3.0
724628,12,1,1,0,13.0,3.0
724665,61,2,2,0,,
724666,61,1,2,0,10.0,3.0
724717,27,3,1,0,,
724718,27,1,2,1,3.0,3.0
724811,30,2,1,0,,
724812,30,1,1,0,3.0,3.0
724851,55,3,2,0,,
724852,57,1,1,0,3.0,3.0
724864,66,1,2,0,3.0,2.0
724865,66,1,2,0,10.0,3.0
724905,7,2,2,0,,
724906,8,1,2,0,3.0,3.0
725055,32,3,2,0,,
725056,33,1,1,0,3.0,3.0
725087,57,2,1,0,,
725088,57,1,1,0,3.0,3.0
725103,72,2,1,0,,
725104,73,1,1,0,3.0,3.0
725136,90,2,2,0,,
725137,90,1,2,0,3.0,3.0
725138,90,1,2,1,13.0,2.0
725139,90,1,1,1,3.0,3.0
725143,5,3,2,0,,
725145,5,1,1,0,3.0,3.0
725196,55,3,1,0,,
725197,56,1,2,0,3.0,3.0
725249,17,2,2,0,,
725250,18,1,2,0,3.0,3.0
725251,18,1,2,0,11.0,1.0
725252,18,1,2,1,3.0,3.0
725273,36,2,1,0,,
725274,36,1,1,0,3.0,3.0
725367,24,2,2,0,,
725368,25,1,2,0,3.0,3.0
725378,32,2,1,0,,
725379,33,1,1,1,13.0,3.0
725431,72,2,2,0,,
725432,72,1,2,0,3.0,3.0
725520,55,2,2,0,,
725521,55,1,1,1,3.0,3.0
725572,2,1,2,0,15.0,2.0
725573,5,1,1,1,3.0,3.0
725588,29,1,1,0,15.0,1.0
725589,30,1,2,0,3.0,3.0
725731,67,3,1,0,,
725733,67,1,2,0,3.0,3.0
725749,81,2,2,0,,
725750,81,1,2,0,3.0,3.0
725767,90,2,2,0,,
725768,2,1,1,0,3.0,3.0
725793,32,3,1,0,,
725796,34,1,2,0,3.0,3.0
725816,53,3,2,0,,
725817,55,1,2,0,3.0,3.0
725818,57,1,1,0,18.0,1.0
725819,60,1,2,0,3.0,3.0
725840,78,2,2,0,,
725841,79,1,2,0,3.0,3.0
725851,87,2,2,0,,
725852,88,1,2,0,3.0,3.0
725880,21,3,2,0,,
725881,22,1,1,0,3.0,3.0
725887,34,2,2,0,,
725888,35,1,2,0,3.0,3.0
725892,37,3,2,0,,
725894,38,1,1,0,3.0,3.0
725901,46,2,2,0,,
725902,47,1,2,0,3.0,3.0
725950,7,3,1,0,,
725952,8,1,2,1,3.0,3.0
725971,27,2,2,0,,
725972,27,1,2,0,3.0,3.0
725998,43,3,2,0,,
726000,44,1,1,0,3.0,3.0
726010,49,2,1,0,,
726011,50,1,1,0,3.0,3.0
726041,69,3,2,0,,
726043,70,1,1,0,3.0,3.0
726053,76,3,1,0,,
726056,77,1,2,0,11.0,3.0
726119,38,3,2,0,,
726122,39,1,1,0,3.0,3.0
726123,40,2,2,0,,
726124,41,1,2,0,3.0,3.0
726136,66,3,1,0,,
726138,67,1,2,0,3.0,3.0
726177,8,2,2,0,,
726178,9,1,2,1,13.0,3.0
726222,37,3,2,0,,
726223,38,1,1,0,3.0,3.0
726227,41,3,2,0,,
726228,43,1,1,0,12.0,3.0
726287,88,1,1,0,9.0,1.0
726288,88,1,1,1,13.0,3.0
726350,43,2,1,0,,
726351,43,1,1,0,3.0,3.0
726355,45,1,1,0,15.0,1.0
726356,45,1,1,0,3.0,3.0
726392,80,2,1,0,,
726393,80,1,1,0,3.0,3.0
726409,90,9,2,0,,
726410,90,1,1,0,3.0,3.0
726491,54,1,2,0,15.0,1.0
726492,56,1,2,0,3.0,3.0
726579,39,2,1,0,,
726580,39,1,1,0,3.0,3.0
726581,39,2,1,0,,
726582,39,1,1,0,10.0,3.0
726599,50,3,1,0,,
726601,51,1,2,0,3.0,3.0
726609,56,1,1,0,15.0,2.0
726614,58,1,1,0,3.0,3.0
726655,89,3,1,0,,
726656,90,1,1,0,3.0,3.0
726661,5,2,2,0,,
726662,6,1,2,0,3.0,3.0
726670,16,2,1,0,,
726671,17,1,1,0,3.0,3.0
726681,28,2,1,0,,
726682,29,1,1,0,3.0,3.0
726702,52,3,2,0,,
726704,53,1,1,0,10.0,3.0
726782,36,9,2,0,,
726783,38,1,2,0,3.0,3.0
726795,44,2,1,0,,
726796,45,1,1,0,10.0,3.0
726797,45,2,1,0,,
726798,45,1,1,0,12.0,3.0
726822,70,3,2,0,,
726824,71,1,1,0,3.0,3.0
726831,75,3,1,0,,
726833,76,1,2,0,3.0,3.0
726912,69,2,1,0,,
726913,69,1,1,0,3.0,3.0
726932,84,2,2,0,,
726933,85,1,2,0,3.0,3.0
726974,30,1,1,0,3.0,2.0
726975,30,1,1,0,9.0,3.0
727030,74,9,2,0,,
727031,75,1,1,0,3.0,3.0
727105,49,2,2,0,,
727106,50,1,2,0,3.0,3.0
727122,60,3,1,0,,
727124,61,1,2,0,11.0,3.0
727177,2,1,2,0,9.0,2.0
727178,3,1,1,0,3.0,3.0
727181,6,2,1,0,,
727182,7,1,1,0,3.0,3.0
727190,14,2,1,0,,
727191,14,1,1,0,3.0,3.0
727192,14,1,1,1,13.0,3.0
727208,28,2,1,0,,
727209,28,1,1,0,3.0,3.0
727280,87,3,2,0,,
727282,88,1,2,0,3.0,3.0
727328,44,3,1,0,,
727330,45,1,2,0,3.0,3.0
727357,68,3,2,0,,
727360,69,1,1,0,7.0,3.0
727364,72,2,1,0,,
727365,73,1,1,0,3.0,3.0
727366,73,2,1,0,,
727368,74,1,1,0,3.0,3.0
727402,6,3,1,0,,
727404,7,1,2,0,3.0,3.0
727427,33,3,1,0,,
727430,35,1,1,0,12.0,3.0
727433,40,2,1,0,,
727434,40,1,1,0,3.0,3.0
727443,48,3,1,0,,
727445,52,1,2,0,3.0,3.0
727506,7,3,2,0,,
727508,8,1,1,0,13.0,3.0
727553,44,3,1,0,,
727555,45,1,1,1,3.0,3.0
727595,72,2,2,0,,
727596,73,1,2,0,3.0,3.0
727605,84,9,2,0,,
727607,86,1,2,1,3.0,3.0
727623,2,9,1,0,,
727624,3,1,1,0,3.0,3.0
727625,3,2,1,0,,
727626,4,1,1,0,13.0,3.0
727635,18,2,1,0,,
727636,19,1,1,0,3.0,3.0
727664,45,2,1,0,,
727665,45,1,1,0,3.0,3.0
727687,78,2,1,0,,
727688,79,1,1,0,3.0,3.0
727714,12,3,1,0,,
727715,13,1,1,0,3.0,3.0
727722,20,1,1,0,15.0,1.0
727723,20,1,1,0,3.0,3.0
727743,40,3,2,0,,
727744,40,1,1,0,15.0,3.0
727747,42,1,1,1,3.0,3.0
727777,85,1,2,0,9.0,2.0
727779,86,1,2,1,3.0,3.0
727864,89,3,1,0,,
727865,89,1,2,0,3.0,3.0
727869,6,3,2,0,,
727870,9,1,2,1,3.0,3.0
727924,70,2,1,0,,
727925,70,1,1,0,3.0,3.0
727985,45,2,2,0,,
727986,46,1,2,0,10.0,3.0
728002,55,1,1,0,11.0,1.0
728003,55,1,1,0,3.0,3.0
728029,91,1,1,0,15.0,2.0
728030,92,1,2,0,10.0,3.0
728033,1,3,1,0,,
728034,2,1,2,0,3.0,3.0
728076,47,3,2,0,,
728078,47,1,1,0,3.0,3.0
728082,52,3,1,0,,
728084,53,1,1,0,3.0,3.0
728102,71,3,2,0,,
728106,73,1,1,0,3.0,3.0
728165,43,3,1,0,,
728167,43,1,2,0,3.0,3.0
728227,12,2,1,0,,
728228,13,1,1,0,3.0,3.0
728236,19,2,1,0,,
728237,19,1,1,0,3.0,3.0
728243,26,3,1,0,,
728245,26,1,2,0,13.0,3.0
728259,48,3,1,0,,
728260,49,1,2,1,10.0,3.0
728330,19,3,1,0,,
728332,19,1,2,0,3.0,3.0
728365,47,2,1,0,,
728366,48,1,1,0,3.0,3.0
728372,51,3,2,0,,
728373,52,1,1,0,12.0,3.0
728415,79,2,1,0,,
728416,79,1,1,0,3.0,3.0
728434,90,2,1,0,,
728435,90,1,1,0,3.0,3.0
728482,44,1,2,1,3.0,1.0
728484,47,1,1,0,15.0,3.0
728544,90,3,2,0,,
728546,90,1,1,0,12.0,3.0
728630,73,3,1,0,,
728632,73,1,2,0,3.0,3.0
728667,9,2,2,0,,
728668,10,1,2,0,3.0,3.0
728669,11,1,1,1,12.0,3.0
728683,25,3,2,0,,
728685,26,1,1,0,3.0,3.0
728715,54,2,1,0,,
728716,54,1,1,0,3.0,3.0
728717,54,1,1,0,12.0,2.0
728718,56,1,2,1,3.0,3.0
728786,38,2,2,0,,
728787,38,1,2,0,3.0,3.0
728790,44,2,2,0,,
728791,45,1,2,1,13.0,3.0
728793,47,3,1,0,,
728794,48,1,2,0,3.0,3.0
728837,19,3,1,0,,
728839,22,1,2,0,3.0,3.0
728862,50,2,1,0,,
728863,50,1,1,0,3.0,3.0
728880,65,3,2,0,,
728882,66,1,1,0,3.0,3.0
728927,20,3,1,0,,
728929,20,1,2,0,3.0,3.0
728931,21,2,2,0,,
728932,21,1,2,0,3.0,3.0
728973,57,2,1,0,,
728974,57,1,2,0,3.0,3.0
729002,78,3,1,0,,
729005,83,1,1,0,3.0,3.0
729028,90,3,2,0,,
729032,90,1,2,0,11.0,3.0
729041,10,2,1,0,,
729042,10,1,1,0,10.0,3.0
729048,15,3,2,0,,
729050,16,1,1,0,3.0,3.0
729061,24,3,2,0,,
729063,25,1,1,0,3.0,3.0
729073,34,2,1,0,,
729074,34,1,1,0,3.0,3.0
729075,34,1,1,1,13.0,3.0
729077,38,2,1,0,,
729078,39,1,1,0,3.0,3.0
729081,40,2,1,0,,
729082,41,1,1,0,3.0,3.0
729108,59,3,2,0,,
729111,69,1,1,0,3.0,3.0
729149,22,2,2,0,,
729150,22,1,2,0,3.0,3.0
729154,24,2,2,0,,
729155,25,1,2,1,3.0,3.0
729162,38,2,1,0,,
729163,39,1,1,0,3.0,3.0
729175,53,3,1,0,,
729177,54,1,1,0,3.0,3.0
729207,91,2,1,0,,
729208,92,1,1,0,3.0,3.0
729209,92,1,1,0,3.0,3.0
729210,95,1,2,1,11.0,1.0
729212,97,1,1,1,3.0,3.0
729301,84,2,2,0,,
729302,85,1,2,0,3.0,3.0
729311,4,2,1,0,,
729312,5,1,1,1,3.0,3.0
729318,10,1,2,0,18.0,1.0
729320,11,1,1,1,3.0,3.0
729338,29,1,2,0,3.0,1.0
729339,32,1,2,0,3.0,3.0
729410,81,9,2,0,,
729412,83,1,1,0,12.0,3.0
729434,17,2,1,0,,
729435,18,1,1,0,3.0,3.0
729450,32,1,1,0,15.0,1.0
729451,33,1,1,0,3.0,3.0
729458,40,3,2,0,,
729460,41,1,1,0,3.0,3.0
729501,1,2,1,0,,
729502,2,1,1,0,3.0,3.0
729515,15,2,2,0,,
729516,15,1,2,0,8.0,3.0
729583,65,3,1,0,,
729586,68,1,1,0,3.0,3.0
729665,48,3,2,0,,
729667,50,1,1,0,3.0,3.0
729715,90,2,2,0,,
729716,90,1,1,0,3.0,3.0
729764,43,3,2,0,,
729766,44,1,1,0,3.0,3.0
729826,4,2,1,0,,
729827,5,1,1,1,3.0,3.0
729908,72,1,2,0,3.0,1.0
729909,73,1,2,0,3.0,3.0
729953,20,3,2,0,,
729954,23,1,1,0,3.0,3.0
729996,59,2,2,0,,
729997,61,1,2,0,13.0,3.0
730002,63,2,1,0,,
730004,64,1,1,0,12.0,3.0
730069,31,3,1,0,,
730071,33,1,2,0,3.0,3.0
730081,42,2,2,0,,
730082,43,1,2,1,10.0,3.0
730094,56,2,2,0,,
730095,58,1,1,0,3.0,3.0
730098,59,2,1,0,,
730099,59,1,1,0,3.0,3.0
730116,73,2,2,0,,
730117,73,1,2,0,3.0,3.0
730152,9,2,1,0,,
730153,10,1,1,0,3.0,3.0
730157,14,2,2,0,,
730158,14,1,2,0,3.0,3.0
730165,20,3,2,0,,
730167,21,1,1,0,3.0,3.0
730168,21,3,2,0,,
730169,24,1,2,0,3.0,3.0
730198,57,2,2,0,,
730199,58,1,2,0,3.0,3.0
730200,58,9,2,0,,
730201,59,1,2,0,10.0,3.0
730223,76,2,1,0,,
730224,77,1,1,0,3.0,3.0
730292,45,2,2,0,,
730293,45,1,2,0,3.0,3.0
730319,67,2,1,0,,
730322,70,1,1,0,3.0,3.0
730324,70,2,1,0,,
730325,71,1,1,0,3.0,3.0
730327,71,3,1,0,,
730331,73,1,2,0,3.0,3.0
730361,90,2,2,0,,
730362,90,1,2,0,3.0,3.0
730377,18,2,2,0,,
730378,20,1,2,0,3.0,3.0
730380,22,2,2,0,,
730381,26,1,1,0,3.0,3.0
730467,23,2,2,0,,
730468,23,1,2,0,3.0,3.0
730478,33,2,2,0,,
730479,34,1,2,0,3.0,3.0
730491,44,2,2,0,,
730492,45,1,2,0,3.0,3.0
730503,51,1,2,0,15.0,1.0
730504,52,1,1,0,3.0,3.0
730505,54,2,2,0,,
730506,54,1,2,1,12.0,3.0
730560,6,3,1,0,,
730561,6,1,2,0,3.0,3.0
730563,8,1,1,0,3.0,3.0
730621,60,3,1,0,,
730624,61,1,1,0,3.0,3.0
730652,79,2,2,0,,
730653,80,1,2,0,3.0,3.0
730676,5,3,2,0,,
730679,6,1,1,0,3.0,3.0
730684,8,1,2,0,3.0,1.0
730685,8,1,2,0,9.0,3.0
730726,41,9,2,0,,
730727,43,1,1,0,3.0,3.0
730833,75,1,1,0,15.0,1.0
730834,76,1,2,0,3.0,3.0
730850,8,2,2,0,,
730851,8,1,2,0,3.0,3.0
730922,70,3,2,0,,
730926,72,1,2,1,3.0,3.0
730952,90,2,2,0,,
730953,90,1,2,0,3.0,3.0
730965,8,3,1,0,,
730967,9,1,2,0,12.0,3.0
730990,52,2,1,0,,
730991,53,1,1,0,3.0,3.0
730999,60,3,2,0,,
731000,60,1,1,0,3.0,3.0
731023,80,2,2,0,,
731024,81,1,2,0,3.0,3.0
731100,60,2,2,0,,
731101,61,1,2,0,3.0,3.0
731182,30,2,1,0,,
731183,31,1,1,0,3.0,3.0
731192,37,2,1,0,,
731193,37,1,1,0,13.0,3.0
731227,62,1,1,0,15.0,1.0
731229,63,1,1,0,3.0,3.0
731270,88,2,1,0,,
731271,89,1,1,0,3.0,3.0
731297,16,3,1,0,,
731299,19,1,2,0,3.0,3.0
731309,34,3,2,0,,
731312,35,1,1,0,3.0,3.0
731367,76,3,2,0,,
731368,78,1,2,0,3.0,3.0
731371,82,2,1,0,,
731372,83,1,1,0,3.0,3.0
731381,88,2,2,0,,
731382,88,1,2,0,3.0,3.0
731426,26,2,2,0,,
731427,26,1,2,0,11.0,3.0
731440,34,1,1,0,3.0,1.0
731441,34,1,1,0,3.0,3.0
731447,40,1,1,0,9.0,2.0
731448,40,1,1,1,3.0,3.0
731451,43,3,1,0,,
731454,44,1,2,0,3.0,3.0
731486,60,3,2,0,,
731488,61,1,1,0,3.0,3.0
731513,75,2,2,0,,
731514,75,1,2,1,3.0,3.0
731559,18,2,1,0,,
731560,18,1,1,0,3.0,3.0
731610,52,2,1,0,,
731611,53,1,1,0,3.0,3.0
731675,90,3,1,0,,
731677,90,1,1,0,3.0,3.0
731684,3,1,1,0,15.0,1.0
731685,3,1,1,1,3.0,3.0
731850,59,3,1,0,,
731853,60,1,2,1,13.0,3.0
731869,75,1,1,0,15.0,1.0
731871,77,1,1,0,3.0,3.0
731873,79,3,1,0,,
731875,80,1,1,0,3.0,3.0
731876,82,1,1,0,3.0,3.0
731877,84,1,1,0,3.0,3.0
731883,89,1,1,0,11.0,1.0
731884,90,1,1,0,12.0,3.0
731898,7,3,2,0,,
731899,9,1,2,0,3.0,3.0
731925,26,1,1,0,3.0,1.0
731926,26,1,1,0,12.0,3.0
731927,26,1,1,1,13.0,1.0
731928,28,1,2,0,3.0,3.0
731939,40,3,1,0,,
731940,41,1,1,0,3.0,3.0
731994,80,1,2,1,10.0,1.0
731996,85,1,1,0,3.0,3.0
732028,30,3,2,0,,
732029,32,1,2,0,3.0,3.0
732055,55,3,2,0,,
732056,57,1,1,0,3.0,3.0
732058,59,1,2,0,15.0,2.0
732059,60,1,1,0,3.0,3.0
732064,65,2,2,0,,
732065,66,1,2,0,3.0,3.0
732091,90,2,2,0,,
732092,90,1,2,0,3.0,3.0
732139,41,2,1,0,,
732140,42,1,1,1,3.0,3.0
732248,48,2,1,0,,
732249,48,1,1,0,10.0,3.0
732290,11,2,1,0,,
732291,11,1,1,0,3.0,3.0
732410,14,3,2,0,,
732412,14,1,1,0,3.0,3.0
732426,28,3,1,0,,
732428,28,1,2,0,3.0,3.0
732461,63,3,1,0,,
732462,64,1,2,0,3.0,3.0
732502,12,3,1,0,,
732504,13,1,2,0,3.0,3.0
732544,48,2,1,0,,
732545,48,1,1,0,3.0,3.0
732559,62,3,2,0,,
732562,63,1,1,0,3.0,3.0
732581,84,2,1,0,,
732582,84,1,1,0,3.0,3.0
732599,5,3,1,0,,
732600,5,1,2,0,3.0,3.0
732635,55,2,1,0,,
732636,56,1,1,1,3.0,3.0
732659,80,9,1,0,,
732660,82,1,1,0,3.0,3.0
732677,1,3,1,0,,
732679,2,1,2,1,13.0,3.0
732684,12,2,1,0,,
732685,13,1,1,0,3.0,3.0
732703,30,1,1,0,16.0,1.0
732704,31,1,1,0,3.0,3.0
732726,53,2,1,0,,
732728,54,1,1,0,3.0,3.0
732729,55,1,1,0,3.0,3.0
732742,66,3,2,0,,
732744,68,1,1,0,3.0,3.0
732758,76,3,2,0,,
732760,77,1,1,0,3.0,3.0
732780,90,2,1,0,,
732781,90,1,1,0,3.0,3.0
732907,90,3,2,0,,
732909,90,1,1,0,3.0,3.0
732932,35,3,2,0,,
732933,36,1,1,0,11.0,3.0
732954,53,1,2,0,15.0,1.0
732955,54,1,1,0,3.0,3.0
732969,71,2,1,0,,
732970,72,1,1,0,3.0,3.0
732972,77,2,1,0,,
732973,77,1,1,0,3.0,3.0
732995,2,3,2,0,,
732997,3,1,1,0,3.0,3.0
733087,75,2,1,0,,
733088,76,1,1,0,7.0,3.0
733106,90,2,2,0,,
733107,90,1,2,0,3.0,3.0
733156,43,2,2,0,,
733157,43,1,2,0,10.0,3.0
733166,49,3,1,0,,
733168,49,1,2,0,3.0,3.0
733169,51,3,1,0,,
733172,52,1,2,0,3.0,3.0
733191,73,9,1,0,,
733192,77,1,1,0,3.0,3.0
733229,12,2,1,0,,
733230,12,1,1,0,10.0,3.0
733337,19,3,1,0,,
733340,20,1,2,0,3.0,3.0
733345,21,3,2,0,,
733346,23,1,1,0,3.0,3.0
733365,45,2,1,0,,
733366,45,1,1,0,3.0,3.0
733373,51,11,1,0,,
733375,54,1,2,0,3.0,3.0
733391,71,2,1,0,,
733392,72,1,1,0,3.0,3.0
733405,81,1,2,1,15.0,1.0
733406,82,1,1,1,3.0,3.0
733433,19,3,1,0,,
733434,20,1,2,0,3.0,3.0
733448,35,1,2,1,13.0,2.0
733449,36,1,1,0,3.0,3.0
733452,40,3,2,0,,
733455,40,1,1,0,3.0,3.0
733461,44,1,2,1,14.0,1.0
733462,46,1,2,0,3.0,3.0
733463,51,1,2,0,3.0,3.0
733465,53,2,2,0,,
733466,54,1,2,0,3.0,3.0
733531,26,2,1,0,,
733532,27,1,1,0,3.0,3.0
733558,53,2,1,0,,
733559,53,1,1,0,13.0,3.0
733579,77,2,1,0,,
733580,77,1,1,0,10.0,3.0
733585,81,1,2,0,3.0,1.0
733586,81,1,2,1,13.0,3.0
733598,92,1,2,0,12.0,1.0
733599,93,1,1,0,3.0,3.0
733832,59,2,1,0,,
733833,60,1,1,1,3.0,3.0
733858,86,2,2,0,,
733859,87,1,2,0,3.0,3.0
733861,90,3,1,0,,
733865,90,1,2,0,3.0,3.0
733877,13,3,1,0,,
733879,14,1,2,0,3.0,3.0
733882,20,2,2,0,,
733883,20,1,2,1,13.0,3.0
733914,49,2,2,0,,
733915,50,1,2,0,13.0,3.0
733926,65,2,2,0,,
733927,66,1,1,0,3.0,3.0
733956,7,3,2,0,,
733958,9,1,1,0,3.0,3.0
734054,34,1,1,0,15.0,1.0
734055,38,1,1,1,3.0,3.0
734067,50,2,2,0,,
734068,51,1,1,0,3.0,3.0
734071,52,2,2,0,,
734072,53,1,2,0,3.0,3.0
734115,1,3,1,0,,
734118,2,1,2,0,3.0,3.0
734120,4,3,2,0,,
734121,7,1,1,0,3.0,3.0
734122,8,1,1,0,15.0,1.0
734123,9,1,1,0,3.0,3.0
734136,22,1,1,0,3.0,1.0
734137,23,1,1,0,3.0,3.0
734138,24,1,1,0,3.0,3.0
734139,26,1,1,0,9.0,1.0
734140,26,1,1,0,12.0,3.0
734176,54,2,1,0,,
734177,56,1,2,0,3.0,3.0
734178,56,1,2,1,10.0,3.0
734179,59,1,2,0,12.0,3.0
734204,74,3,2,0,,
734206,75,1,1,0,3.0,3.0
734208,76,3,2,0,,
